"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 218 656";"A";"2023";"Métropole";"N/A";"VT";"19"
"67 218 656";"B";"2023";"Métropole";"N/A";"VT";"7"
"67 218 657";"A";"2023";"Métropole";"MRE1312ER016";"VT";"20"
"67 218 657";"B";"2023";"Métropole";"N/A";"VT";"15"
"67 218 658";"A";"2023";"Métropole";"MPE5204K0891";"VT";"19"
"67 218 658";"B";"2023";"Métropole";"M10JT0VP001R286";"VT";"13"
"67 218 658";"C";"2023";"Métropole";"M10RENVP439M604";"VT";"6"
"67 218 658";"D";"2023";"Métropole";"M10SETVP001R034";"VT";"11"
"67 218 659";"A";"2023";"Métropole";"L3EYAMML0010055";"Moto légère";"0"
"67 218 660";"A";"2023";"Métropole";"L1EPGTCL125H318";"Cyclo";"0"
"67 218 661";"A";"2023";"Métropole";"N/A";"Cyclo";"7"
"67 218 661";"B";"2023";"Métropole";"M10JT0VP0124641";"VT";"7"
"67 218 663";"A";"2023";"Métropole";"M10CTRVP076K839";"VT";"3"
"67 218 663";"B";"2023";"Métropole";"M10LEXVP0002764";"VT";"7"
"67 218 665";"A";"2023";"Métropole";"N/A";"VU";"2"
"67 218 666";"A";"2023";"Métropole";"MVW51J2CGB81";"VT";"14"
"67 218 667";"A";"2023";"Métropole";"MRE3202ES701";"VT";"23"
"67 218 668";"A";"2023";"Métropole";"M10LEXVP000R329";"VT";"9"
"67 218 669";"A";"2023";"Métropole";"M10SETVP000F871";"VT";"12"
"67 218 669";"B";"2023";"Métropole";"MJT5572EP691";"VT";"14"
"67 218 670";"A";"2023";"Métropole";"M10PGTVP0481228";"VT";"5"
"67 218 670";"B";"2023";"Métropole";"LJH19L40U122";"Moto lourde";"17"
"67 218 671";"A";"2023";"Métropole";"N/A";"PL";"7"
"67 218 671";"B";"2023";"Métropole";"M10RENRENVPAS51";"VT";"3"
"67 218 671";"C";"2023";"Métropole";"MVW73E4WSA57";"VT";"16"
"67 218 672";"A";"2023";"Métropole";"M10RENVP019P736";"VT";"11"
"67 218 673";"A";"2023";"Métropole";"M10JT0VP018M265";"VT";"N/A"
"67 218 675";"A";"2023";"Métropole";"M10PGTVP071G353";"VT";"4"
"67 218 676";"A";"2023";"Métropole";"M10CHLVS094F928";"Autres";"2"
"67 218 676";"B";"2023";"Métropole";"N/A";"Cyclo";"51"
"67 218 677";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 218 677";"B";"2023";"Métropole";"N/A";"VT";"21"
"67 218 678";"A";"2023";"Métropole";"N/A";"Moto légère";"21"
"67 218 681";"A";"2023";"DOM";"N/A";"PL";"22"
"67 218 681";"B";"2023";"DOM";"N/A";"VU";"12"
"67 218 681";"C";"2023";"DOM";"M10VWGVPN303671";"VT";"6"
"67 218 681";"D";"2023";"DOM";"N10RENCTE005381";"VU";"0"
"67 218 682";"A";"2023";"Métropole";"M10DACVP000C020";"VT";"13"
"67 218 682";"B";"2023";"Métropole";"M10FRDVP4678158";"VT";"0"
"67 218 683";"A";"2023";"Métropole";"L1EDRBCL0008029";"Cyclo";"10"
"67 218 684";"A";"2023";"Métropole";"MFT1022E5420";"VT";"0"
"67 218 685";"A";"2023";"Métropole";"MFD11H2CD217";"VT";"14"
"67 218 685";"B";"2023";"Métropole";"N30DFATRB61A471";"PL";"2"
"67 218 686";"A";"2023";"Métropole";"M10RENVP000T008";"VT";"13"
"67 218 687";"A";"2023";"DOM";"N/A";"VT";"6"
"67 218 687";"B";"2023";"DOM";"M10DACVP000Z758";"VT";"8"
"67 218 688";"A";"2023";"Métropole";"L3EKTMML000W302";"Moto légère";"0"
"67 218 689";"A";"2023";"DOM";"M10VWGVPX387233";"VT";"1"
"67 218 690";"A";"2023";"Métropole";"N/A";"VT";"12"
"67 218 691";"A";"2023";"Métropole";"LJS1AL40P298";"Moto lourde";"15"
"67 218 692";"A";"2023";"DOM";"M10DACVP0005983";"VT";"6"
"67 218 692";"B";"2023";"DOM";"L3EHNDM1000X668";"Moto lourde";"7"
"67 218 693";"A";"2023";"Métropole";"N/A";"Moto légère";"N/A"
"67 218 694";"A";"2023";"Métropole";"M10PGTVP0016438";"VT";"11"
"67 218 695";"A";"2023";"DOM";"N/A";"Moto lourde";"N/A"
"67 218 695";"B";"2023";"DOM";"M10DACVP000P941";"VT";"6"
"67 218 696";"A";"2023";"Métropole";"MCT5216LX020";"VT";"16"
"67 218 697";"A";"2023";"Métropole";"MAU1322GJ993";"VT";"23"
"67 218 698";"A";"2023";"Métropole";"M1GAUDVP089K401";"VT";"1"
"67 218 698";"B";"2023";"Métropole";"M10MCDVPJ20G394";"VT";"10"
"67 218 699";"A";"2023";"DOM";"M10AUDVP0877248";"VT";"1"
"67 218 700";"A";"2023";"DOM";"M10SETVP000S327";"VT";"12"
"67 218 701";"A";"2023";"DOM";"L3EAE2M1000F192";"Moto lourde";"2"
"67 218 702";"A";"2023";"Métropole";"VF15RJLDH525475";"VT";"8"
"67 218 703";"A";"2023";"Métropole";"MRE5222EF558";"VT";"15"
"67 218 704";"A";"2023";"Métropole";"VF1B53A05130381";"VT";"N/A"
"67 218 704";"B";"2023";"Métropole";"WDD2452071J0112";"VT";"17"
"67 218 704";"C";"2023";"Métropole";"M10PGTVP1291887";"VT";"1"
"67 218 705";"A";"2023";"Métropole";"N/A";"VT";"18"
"67 218 705";"B";"2023";"Métropole";"N/A";"Moto lourde";"23"
"67 218 706";"A";"2023";"Métropole";"M10VWGVP234S667";"VT";"10"
"67 218 707";"A";"2023";"Métropole";"M10RENVP003C739";"VT";"12"
"67 218 708";"A";"2023";"Métropole";"N/A";"VT";"16"
"67 218 709";"A";"2023";"Métropole";"T30PLATA0009563";"Autres";"5"
"67 218 710";"A";"2023";"Métropole";"L3EBMWM2080P092";"Moto lourde";"0"
"67 218 711";"A";"2023";"Métropole";"MPE5302M6828";"VT";"19"
"67 218 711";"B";"2023";"Métropole";"N/A";"VT";"16"
"67 218 712";"A";"2023";"Métropole";"LKM12G30J250";"Moto lourde";"12"
"67 218 713";"B";"2023";"Métropole";"MRE5022KT029";"VT";"15"
"67 218 714";"A";"2023";"Métropole";"M10PGTVP005R806";"VT";"10"
"67 218 715";"A";"2023";"Métropole";"LHD17N40L157";"Moto lourde";"18"
"67 218 716";"A";"2023";"Métropole";"LKW16K40Y088";"Moto lourde";"20"
"67 218 718";"A";"2023";"Métropole";"L3ETPHM2000P677";"Moto lourde";"4"
"67 218 719";"A";"2023";"Métropole";"M10AUDVP0219887";"VT";"6"
"67 218 720";"A";"2023";"Métropole";"M10HMCVP002P729";"VT";"3"
"67 218 721";"A";"2023";"Métropole";"M10SKDVP0280256";"VT";"2"
"67 218 721";"B";"2023";"Métropole";"M10SETVP0159365";"VT";"1"
"67 218 722";"A";"2023";"Métropole";"M10RENVPA28U173";"VT";"3"
"67 218 722";"B";"2023";"Métropole";"M10FRDVP435P681";"VT";"1"
"67 218 722";"C";"2023";"Métropole";"M10SKDVP003G128";"VT";"10"
"67 218 723";"A";"2023";"Métropole";"MPL12E1HP878";"VT";"14"
"67 218 724";"A";"2023";"Métropole";"L3EKYMML000R546";"Moto légère";"4"
"67 218 724";"B";"2023";"Métropole";"M10CTRVP0057922";"VT";"8"
"67 218 725";"A";"2023";"Métropole";"MBM1421CE929";"VT";"20"
"67 218 725";"B";"2023";"Métropole";"M10CTRVP080Z329";"VT";"2"
"67 218 726";"A";"2023";"Métropole";"MJT7262RP510";"VT";"16"
"67 218 726";"B";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 218 727";"A";"2023";"Métropole";"LKY21C10Q121";"Cyclo";"17"
"67 218 727";"B";"2023";"Métropole";"N/A";"VT";"20"
"67 218 728";"A";"2023";"Métropole";"MRE000ALE959";"VT";"26"
"67 218 729";"A";"2023";"Métropole";"N10PGTCT028T819";"VU";"7"
"67 218 729";"B";"2023";"Métropole";"L1ERJUCL000Y019";"Cyclo";"12"
"67 218 730";"A";"2023";"Métropole";"N/A";"Moto légère";"24"
"67 218 731";"A";"2023";"Métropole";"WSXJ330400LD100";"Autres";"14"
"67 218 732";"A";"2023";"Métropole";"LJS16K40Y119";"Moto lourde";"19"
"67 218 732";"B";"2023";"Métropole";"M10SKDVP001P235";"VT";"12"
"67 218 733";"A";"2023";"Métropole";"M10NSSVP0264136";"VT";"5"
"67 218 733";"B";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 218 734";"A";"2023";"Métropole";"N/A";"PL";"11"
"67 218 734";"C";"2023";"Métropole";"M10CPFVP000J337";"VT";"4"
"67 218 734";"D";"2023";"Métropole";"M10FRDVP181L324";"VT";"6"
"67 218 735";"A";"2023";"Métropole";"L3EYAMM2000R744";"Moto lourde";"6"
"67 218 736";"A";"2023";"Métropole";"M10PGTVP0056883";"VT";"9"
"67 218 736";"B";"2023";"Métropole";"M10PGTVP000V489";"VT";"13"
"67 218 736";"C";"2023";"Métropole";"M10MCDVPKP6L344";"VT";"8"
"67 218 737";"A";"2023";"Métropole";"MCT1201SE890";"VT";"15"
"67 218 738";"A";"2023";"Métropole";"L7ELNH4M000F071";"Autres";"7"
"67 218 739";"A";"2023";"Métropole";"N/A";"VT";"27"
"67 218 739";"C";"2023";"Métropole";"MCT1406L6676";"VT";"20"
"67 218 740";"A";"2023";"Métropole";"M10RENVP603N732";"VT";"4"
"67 218 741";"A";"2023";"Métropole";"M10HMCVP003T115";"VT";"0"
"67 218 741";"B";"2023";"Métropole";"LJS19L40J268";"Moto lourde";"14"
"67 218 742";"A";"2023";"Métropole";"N/A";"VU";"26"
"67 218 742";"B";"2023";"Métropole";"MMB92T4P8816";"VT";"16"
"67 218 743";"A";"2023";"Métropole";"N10RENCT533H344";"VU";"3"
"67 218 743";"B";"2023";"Métropole";"HD004UPZ6T4NAHL";"PL";"2"
"67 218 744";"A";"2023";"Métropole";"MAU98I2FR665";"VT";"14"
"67 218 744";"B";"2023";"Métropole";"N/A";"PL";"11"
"67 218 745";"A";"2023";"Métropole";"MCT5002PH841";"VT";"18"
"67 218 746";"A";"2023";"Métropole";"MC37902LC892";"VT";"16"
"67 218 746";"B";"2023";"Métropole";"M10FATVP0832052";"VT";"7"
"67 218 747";"A";"2023";"Métropole";"L3EKTMML0009218";"Moto légère";"4"
"67 218 747";"B";"2023";"Métropole";"T10CSHTA000U707";"Autres";"10"
"67 218 748";"A";"2023";"Métropole";"N/A";"Moto lourde";"29"
"67 218 748";"B";"2023";"Métropole";"M10PELVP038V206";"VT";"10"
"67 218 749";"A";"2023";"Métropole";"M10VWGVPH67L322";"VT";"7"
"67 218 750";"A";"2023";"Métropole";"L3EHNDM1000N780";"Moto lourde";"4"
"67 218 751";"A";"2023";"Métropole";"LBM18N407012";"Moto lourde";"19"
"67 218 752";"A";"2023";"Métropole";"L1EMGWCL0002137";"Cyclo";"0"
"67 218 753";"A";"2023";"DOM";"L1EPGTCL076E084";"Cyclo";"3"
"67 218 754";"A";"2023";"Métropole";"L3EHDAM2000E370";"Moto lourde";"2"
"67 218 755";"A";"2023";"Métropole";"N/A";"PL";"N/A"
"67 218 755";"B";"2023";"Métropole";"FM5FM5DF008RT11";"VT";"2"
"67 218 755";"C";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 756";"A";"2023";"Métropole";"MVW13D2KV771";"VT";"21"
"67 218 758";"A";"2023";"Métropole";"M10MCWVPMA7J855";"VT";"N/A"
"67 218 758";"B";"2023";"Métropole";"M10MN1VP013G097";"VT";"N/A"
"67 218 759";"A";"2023";"Métropole";"M10JT0VP018B412";"VT";"5"
"67 218 760";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 761";"A";"2023";"Métropole";"M10PGTVP001B285";"VT";"11"
"67 218 762";"A";"2023";"Métropole";"N/A";"VT";"8"
"67 218 762";"B";"2023";"Métropole";"N/A";"VT";"15"
"67 218 764";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 218 764";"B";"2023";"Métropole";"N/A";"TC";"7"
"67 218 765";"A";"2023";"Métropole";"L3EKYMML000T549";"Moto légère";"2"
"67 218 765";"B";"2023";"Métropole";"M10CTRVP000W140";"VT";"12"
"67 218 766";"A";"2023";"Métropole";"M10RENVP0144296";"VT";"9"
"67 218 766";"B";"2023";"Métropole";"MCT5002P4925";"VT";"17"
"67 218 767";"A";"2023";"Métropole";"N/A";"VT";"9"
"67 218 767";"B";"2023";"Métropole";"N/A";"VT";"5"
"67 218 768";"A";"2023";"Métropole";"M10VWGVSR01J258";"Autres";"5"
"67 218 768";"B";"2023";"Métropole";"L3EYAMM10000877";"Moto lourde";"4"
"67 218 769";"A";"2023";"Métropole";"MRE1412AS241";"VT";"19"
"67 218 769";"B";"2023";"Métropole";"N10RENCT161F132";"VU";"10"
"67 218 769";"C";"2023";"Métropole";"N10PGTCT0043490";"VU";"10"
"67 218 770";"A";"2023";"Métropole";"LJS14L30J337";"Moto lourde";"15"
"67 218 770";"B";"2023";"Métropole";"M10AUDVP0252039";"VT";"5"
"67 218 771";"A";"2023";"Métropole";"M30SLATC294N116";"TC";"3"
"67 218 771";"B";"2023";"Métropole";"MBM7771CM230";"VT";"13"
"67 218 772";"A";"2023";"Métropole";"M10MCDVP044C970";"VT";"11"
"67 218 772";"B";"2023";"Métropole";"M10K1AVP002F740";"VT";"6"
"67 218 773";"A";"2023";"Métropole";"M10CTRVP000V685";"VT";"12"
"67 218 773";"B";"2023";"Métropole";"M10K1AVP004F095";"VT";"0"
"67 218 775";"B";"2023";"Métropole";"N/A";"Moto lourde";"3"
"67 218 776";"A";"2023";"Métropole";"M10MCWVPH44G698";"VT";"3"
"67 218 777";"B";"2023";"Métropole";"M30SBSTC0033839";"TC";"11"
"67 218 778";"A";"2023";"Métropole";"MRE5112EN577";"VT";"17"
"67 218 779";"A";"2023";"Métropole";"M10MCZVPRS96948";"VT";"4"
"67 218 780";"A";"2023";"Métropole";"MJH5602EJ475";"VT";"15"
"67 218 780";"B";"2023";"Métropole";"MMB39S5Q0805";"VT";"16"
"67 218 781";"A";"2023";"Métropole";"N/A";"VT";"2"
"67 218 781";"B";"2023";"Métropole";"N/A";"Moto lourde";"3"
"67 218 782";"A";"2023";"Métropole";"M10FATVP2989124";"VT";"0"
"67 218 783";"A";"2023";"Métropole";"MCT5002P4925";"VT";"18"
"67 218 783";"B";"2023";"Métropole";"M10CTRVP0178002";"VT";"7"
"67 218 784";"A";"2023";"Métropole";"M10HNDVP0008361";"VT";"10"
"67 218 785";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 218 785";"B";"2023";"Métropole";"N/A";"VU";"2"
"67 218 786";"A";"2023";"Métropole";"N/A";"VT";"16"
"67 218 787";"A";"2023";"Métropole";"M10BMWVP003T877";"VT";"11"
"67 218 787";"B";"2023";"Métropole";"M10HMCVP002M472";"VT";"5"
"67 218 788";"A";"2023";"Métropole";"MSE5141GV483";"VT";"13"
"67 218 789";"A";"2023";"Métropole";"M10FRDVP0001061";"VT";"12"
"67 218 789";"B";"2023";"Métropole";"M10JT0VP026C405";"VT";"3"
"67 218 790";"A";"2023";"Métropole";"MVW66J432Y52";"VT";"14"
"67 218 791";"A";"2023";"Métropole";"N/A";"VT";"2"
"67 218 792";"A";"2023";"Métropole";"M10PGTVP081C012";"VT";"3"
"67 218 792";"B";"2023";"Métropole";"LYM1AL40Q287";"Moto lourde";"15"
"67 218 793";"A";"2023";"Métropole";"N/A";"VU";"7"
"67 218 794";"A";"2023";"Métropole";"MRE5022EU133";"VT";"16"
"67 218 795";"A";"2023";"Métropole";"N/A";"Cyclo";"N/A"
"67 218 795";"B";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 218 796";"A";"2023";"Métropole";"MPE1312MS049";"VT";"18"
"67 218 796";"B";"2023";"Métropole";"MJN5412EU428";"VT";"20"
"67 218 797";"A";"2023";"Métropole";"N/A";"VT";"1"
"67 218 797";"B";"2023";"Métropole";"N/A";"Moto légère";"19"
"67 218 798";"A";"2023";"Métropole";"M10DACVP001J220";"VT";"4"
"67 218 799";"A";"2023";"Métropole";"N10PGTCT180S386";"VU";"1"
"67 218 799";"B";"2023";"Métropole";"L3EYAMM2000D016";"Moto lourde";"13"
"67 218 800";"A";"2023";"Métropole";"M10RENVP490F510";"VT";"6"
"67 218 800";"B";"2023";"Métropole";"M10CTRVP0392628";"VT";"7"
"67 218 801";"A";"2023";"Métropole";"M10JT0VP0290074";"VT";"3"
"67 218 802";"A";"2023";"Métropole";"N/A";"VT";"11"
"67 218 802";"B";"2023";"Métropole";"N/A";"VT";"12"
"67 218 803";"A";"2023";"Métropole";"MPE7512PB257";"VT";"15"
"67 218 803";"B";"2023";"Métropole";"M10RENVPE43R291";"VT";"0"
"67 218 804";"A";"2023";"DOM";"N/A";"Moto lourde";"N/A"
"67 218 804";"B";"2023";"DOM";"M10PELVP349P385";"VT";"7"
"67 218 805";"A";"2023";"DOM";" 	M10VWGVPH5870";"VT";"7"
"67 218 806";"A";"2023";"DOM";"AHTFZ29G3090241";"VT";"14"
"67 218 807";"A";"2023";"DOM";"N/A";"Moto légère";"26"
"67 218 807";"Z";"2023";"DOM";"N/A";"VT";"15"
"67 218 808";"B";"2023";"Métropole";"N/A";"PL";"5"
"67 218 809";"A";"2023";"Métropole";"MFT5112HJ772";"VT";"18"
"67 218 809";"B";"2023";"Métropole";"M10JT0VP044GS24";"VT";"1"
"67 218 810";"A";"2023";"Métropole";"MPE5502LT577";"VT";"21"
"67 218 810";"B";"2023";"Métropole";"M10JT0VP042R087";"VT";"1"
"67 218 810";"C";"2023";"Métropole";"M30HEUTC002S580";"TC";"6"
"67 218 811";"A";"2023";"Métropole";"M10BMWVP0005540";"VT";"13"
"67 218 811";"B";"2023";"Métropole";"M10TSLVP000V603";"VT";"2"
"67 218 812";"A";"2023";"Métropole";"M10CTRVP0004378";"VT";"13"
"67 218 813";"A";"2023";"Métropole";"VF620M164MB0017";"PL";"2"
"67 218 813";"B";"2023";"Métropole";"VLUP4X200091285";"PL";"9"
"67 218 814";"A";"2023";"Métropole";"M10BMWVP0328802";"VT";"6"
"67 218 814";"B";"2023";"Métropole";"M10FCTVP0010349";"VT";"4"
"67 218 815";"A";"2023";"Métropole";"L3EYAMML0004800";"Moto légère";"4"
"67 218 815";"B";"2023";"Métropole";"N10RENCT558Y821";"VU";"5"
"67 218 816";"A";"2023";"Métropole";"N10VWGCTY453227";"VU";"1"
"67 218 816";"B";"2023";"Métropole";"M10PGTVP0773447";"VT";"3"
"67 218 816";"C";"2023";"Métropole";"M10PGTVP045L833";"VT";"7"
"67 218 816";"D";"2023";"Métropole";"M10NSSVR0005477";"VT";"12"
"67 218 816";"E";"2023";"Métropole";"M10RENVPA396596";"VT";"3"
"67 218 817";"A";"2023";"Métropole";"VF620J866FB0014";"PL";"7"
"67 218 818";"A";"2023";"Métropole";"M10RENVP538R412";"VT";"5"
"67 218 818";"B";"2023";"Métropole";"L5EPGGTM0016150";"Moto lourde";"2"
"67 218 819";"A";"2023";"Métropole";"L5EPGGTM000F997";"Moto lourde";"3"
"67 218 820";"A";"2023";"Métropole";"N10CTRCT000F871";"VU";"11"
"67 218 821";"A";"2023";"Métropole";"N/A";"VT";"3"
"67 218 821";"B";"2023";"Métropole";"N/A";"PL";"23"
"67 218 822";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 823";"A";"2023";"Métropole";"M10RENVP001V300";"VT";"12"
"67 218 824";"A";"2023";"Métropole";"MLD6604A9366";"VT";"19"
"67 218 824";"B";"2023";"Métropole";"MBM3821CL987";"VT";"19"
"67 218 825";"B";"2023";"Métropole";"N/A";"VT";"13"
"67 218 826";"A";"2023";"Métropole";"N/A";"VT";"12"
"67 218 827";"A";"2023";"Métropole";"M10RENCT0032823";"VU";"12"
"67 218 827";"B";"2023";"Métropole";"L3EAPRM1000V560";"Moto lourde";"0"
"67 218 827";"C";"2023";"Métropole";"MCT5002PY980";"VT";"14"
"67 218 828";"A";"2023";"Métropole";"L3EYAMM2000H480";"Moto lourde";"9"
"67 218 828";"B";"2023";"Métropole";"M10VWGVPR45B985";"VT";"4"
"67 218 829";"A";"2023";"Métropole";"MRE5416AZ519";"VT";"18"
"67 218 829";"B";"2023";"Métropole";"M10FRDVP140P878";"VT";"6"
"67 218 830";"A";"2023";"Métropole";"M10PGTVP077J447";"VT";"2"
"67 218 830";"B";"2023";"Métropole";"L3EYAMML000J876";"Moto légère";"3"
"67 218 831";"A";"2023";"Métropole";"L3EHNDM2000V593";"Moto lourde";"8"
"67 218 831";"B";"2023";"Métropole";"MRE1311EA001";"VT";"21"
"67 218 832";"A";"2023";"Métropole";"MPL1562MF331";"VT";"22"
"67 218 832";"B";"2023";"Métropole";"MDA3CUGZ42BNAHL";"PL";"6"
"67 218 833";"A";"2023";"Métropole";"N/A";"VT";"6"
"67 218 834";"A";"2023";"Métropole";"M10FATVP154K448";"VT";"4"
"67 218 834";"B";"2023";"Métropole";"M10MCDVP020Y531";"VT";"12"
"67 218 834";"C";"2023";"Métropole";"M10PGTVP082V903";"VT";"2"
"67 218 835";"A";"2023";"Métropole";"M10CTRVP0058693";"VT";"9"
"67 218 835";"B";"2023";"Métropole";"M10RENVP469W074";"VT";"7"
"67 218 836";"A";"2023";"Métropole";"M10BMWVP069T204";"VT";"3"
"67 218 836";"B";"2023";"Métropole";"N10CTRCT0356245";"VU";"7"
"67 218 836";"C";"2023";"Métropole";"M10RENVPB89J839";"VT";"2"
"67 218 837";"A";"2023";"Métropole";"N/A";"VU";"1"
"67 218 837";"B";"2023";"Métropole";"M10VWGVPR81V908";"VT";"4"
"67 218 838";"A";"2023";"Métropole";"N/A";"VU";"21"
"67 218 838";"B";"2023";"Métropole";"MAL5601K5630";"VT";"16"
"67 218 839";"A";"2023";"Métropole";"MMN1401AE098";"VT";"18"
"67 218 839";"B";"2023";"Métropole";"MRE3312EB030";"VT";"20"
"67 218 840";"A";"2023";"Métropole";"N/A";"VT";"15"
"67 218 841";"A";"2023";"Métropole";"MPE5212MP176";"VT";"15"
"67 218 841";"B";"2023";"Métropole";"LKW1AL40Y241";"Moto lourde";"15"
"67 218 842";"A";"2023";"Métropole";"M10AUDVP004P047";"VT";"11"
"67 218 842";"B";"2023";"Métropole";"N/A";"VT";"15"
"67 218 843";"A";"2023";"Métropole";"M10HMCVP0010936";"VT";"7"
"67 218 844";"A";"2023";"Métropole";"N/A";"Moto lourde";"31"
"67 218 845";"A";"2023";"Métropole";"M10RENVP334U717";"VT";"7"
"67 218 845";"B";"2023";"Métropole";"N/A";"PL";"9"
"67 218 846";"A";"2023";"Métropole";"LRJ12E20J086";"Moto légère";"15"
"67 218 847";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 848";"A";"2023";"Métropole";"MRE1202E3039";"VT";"23"
"67 218 848";"B";"2023";"Métropole";"M10RENVP499L094";"VT";"6"
"67 218 849";"A";"2023";"Métropole";"MPE5312VY616";"VT";"14"
"67 218 850";"A";"2023";"Métropole";"N/A";"VT";"2"
"67 218 851";"A";"2023";"Métropole";"M10RENVPA281180";"VT";"3"
"67 218 851";"B";"2023";"Métropole";"M10PGTVP0718794";"VT";"4"
"67 218 852";"A";"2023";"Métropole";"MPL10D1FR789";"VT";"13"
"67 218 853";"A";"2023";"Métropole";"LGG91C10G651";"Cyclo";"9"
"67 218 854";"A";"2023";"Métropole";"M10HMCVP0008036";"VT";"12"
"67 218 855";"A";"2023";"Métropole";"MCT5202SY896";"VT";"17"
"67 218 855";"B";"2023";"Métropole";"MPE5202DP441";"VT";"22"
"67 218 856";"A";"2023";"Métropole";"MPL54B6MD400";"VT";"17"
"67 218 857";"A";"2023";"Métropole";"M10VWGVPU79V219";"VT";"3"
"67 218 857";"B";"2023";"Métropole";"M10SETVP0028499";"VT";"8"
"67 218 858";"A";"2023";"Métropole";"N/A";"VT";"0"
"67 218 858";"B";"2023";"Métropole";"MCT5002PC678";"VT";"19"
"67 218 859";"A";"2023";"Métropole";"MJN000AGD316";"VT";"25"
"67 218 860";"A";"2023";"Métropole";"N/A";"Cyclo";"22"
"67 218 861";"A";"2023";"Métropole";"N10PGTCT0563352";"VU";"5"
"67 218 862";"A";"2023";"Métropole";"M10PGTVP082V454";"VT";"2"
"67 218 862";"B";"2023";"Métropole";"L5EPGGTM0005635";"Moto lourde";"7"
"67 218 863";"A";"2023";"Métropole";"LGY12E202198";"Moto légère";"13"
"67 218 863";"B";"2023";"Métropole";"M10VWGVPN734277";"VT";"6"
"67 218 864";"A";"2023";"Métropole";"M10K1AVP000L324";"VT";"12"
"67 218 864";"B";"2023";"Métropole";"M10PGTVP0153651";"VT";"7"
"67 218 865";"A";"2023";"Métropole";"LDB12E20L149";"Moto légère";"14"
"67 218 865";"B";"2023";"Métropole";"MBM5432NQ491";"VT";"17"
"67 218 866";"A";"2023";"Métropole";"N10DACCT001E636";"VU";"1"
"67 218 867";"A";"2023";"Métropole";"MAU57G2GA291";"VT";"16"
"67 218 868";"A";"2023";"Métropole";"M10PELVP096A429";"VT";"9"
"67 218 869";"A";"2023";"Métropole";"MRE5416AZ519";"VT";"19"
"67 218 869";"B";"2023";"Métropole";"M10NSSVP059F283";"VT";"0"
"67 218 870";"A";"2023";"Métropole";"N/A";"VT";"30"
"67 218 870";"B";"2023";"Métropole";"MRE5002EX041";"VT";"23"
"67 218 871";"A";"2023";"Métropole";"L3EPGGM10003986";"Moto lourde";"2"
"67 218 872";"A";"2023";"Métropole";"M10RENVP4783848";"VT";"5"
"67 218 873";"A";"2023";"Métropole";"L3EYAMM1000P998";"Moto lourde";"1"
"67 218 873";"B";"2023";"Métropole";"M10JT0VP0201497";"VT";"4"
"67 218 875";"A";"2023";"Métropole";"M10BMWVP056E177";"VT";"4"
"67 218 875";"B";"2023";"Métropole";"L3EHNDM2000K460";"Moto lourde";"9"
"67 218 877";"A";"2023";"Métropole";"M10DACVP0001469";"VT";"10"
"67 218 878";"A";"2023";"Métropole";"MFD50E2C3146";"VT";"15"
"67 218 879";"A";"2023";"Métropole";"N/A";"Cyclo";"N/A"
"67 218 880";"A";"2023";"Métropole";"L3EYAMM1000V944";"Moto lourde";"3"
"67 218 880";"B";"2023";"Métropole";"M10RENVP469V073";"VT";"6"
"67 218 881";"A";"2023";"Métropole";"M10RENVP382P796";"VT";"2"
"67 218 882";"A";"2023";"Métropole";"M10SMTVP000R015";"VT";"12"
"67 218 883";"A";"2023";"Métropole";"M10SMTVP000K178";"VT";"6"
"67 218 884";"A";"2023";"Métropole";"N/A";"Cyclo";"0"
"67 218 884";"B";"2023";"Métropole";"N/A";"VT";"3"
"67 218 885";"A";"2023";"Métropole";"N10CTRCT057F620";"VU";"5"
"67 218 886";"A";"2023";"Métropole";"N/A";"Indéterminable";"N/A"
"67 218 887";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 888";"A";"2023";"Métropole";"MPE1412TT324";"VT";"14"
"67 218 889";"A";"2023";"Métropole";"N/A";"VT";"8"
"67 218 889";"B";"2023";"Métropole";"M10CTRVP1895747";"VT";"0"
"67 218 890";"A";"2023";"Métropole";"MPE5011T0846";"VT";"13"
"67 218 891";"A";"2023";"Métropole";"MRE5021E7572";"VT";"14"
"67 218 891";"B";"2023";"Métropole";"M10RENVP001S200";"VT";"12"
"67 218 892";"A";"2023";"Métropole";"M30HEUTC0033748";"TC";"1"
"67 218 892";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 218 893";"A";"2023";"Métropole";"M10VWGVPX47Z164";"VT";"1"
"67 218 893";"B";"2023";"Métropole";"M10NSSVP0223333";"VT";"8"
"67 218 894";"A";"2023";"Métropole";"MJT6762B8861";"VT";"16"
